company,year,sentence,label,score
Nestle,2023,our reporting scope and methodology for esg key performance indicators document provides details and definitions and can be found here.,POSITIVE,0.9791961312294006
Nestle,2023,"table of contents looking at the whole landscape creating shared value and sustainability report 2023 18 approach to complement our forest positive strategy, we global reforestation program use the nestlé responsible sourcing standard forests are home to 80% of land-based animals, the conversion of natural landscapes for to prevent supply from areas converted from or plants and insects.",POSITIVE,0.9887410998344421
Nestle,2023,our global reforestation ingredients in our supply chain is estimated in existing: program seeks to conserve and restore land to account for between 25% and 35% of our - high carbon stock forests.,POSITIVE,0.567814290523529
Nestle,2023,and natural ecosystems in our supply chain and total ingredient emissions.,POSITIVE,0.993516206741333
Nestle,2023,"in 2010, nestlé - natural ecosystems including wetlands sourcing landscapes.",POSITIVE,0.9970466494560242
Nestle,2023,we aim to do this while committed to achieving and maintaining and savannas.,POSITIVE,0.998953104019165
Nestle,2023,"respecting the rights of indigenous peoples deforestation-free primary supply chains, - peatlands of any depth, except where farming and local communities and by promoting through the implementation of the nestlé practices protect peat.",POSITIVE,0.9966627955436707
Nestle,2023,sustainable livelihoods.,POSITIVE,0.9952919483184814
Nestle,2023,responsible sourcing standard (see more in - international union for conservation of nature responsible sourcing).,POSITIVE,0.6043045520782471
Nestle,2023,"protected areas, categories i-iv.",POSITIVE,0.9940151572227478
Nestle,2023,"we aim to plant and grow 200 million - unesco world heritage sites and wetlands we work with our palm oil suppliers, such as trees in our supply chains and sourcing context agroforestry can help on the ramsar list.",POSITIVE,0.9778302311897278
Nestle,2023,"to increase biodiversity musim mas, to help smallholders continuously landscapes by 2030.",POSITIVE,0.9618737697601318
Nestle,2023,"and yields, and reduce the climate is changing.",POSITIVE,0.9984477758407593
Nestle,2023,"in 2023, global improve their practices.",POSITIVE,0.9979385733604431
Nestle,2023,"in palm oil, smallholders farming costs.",NEGATIVE,0.9516921043395996
Nestle,2023,"since 2020, we have been working with experts temperatures reached an average of 0.41°c account for 40% of the global supply and we from the ngo earthworm foundation to assess above pre-industrial levels.",POSITIVE,0.5978357791900635
Nestle,2023,to have an believe this work is important to help support a our forest footprint and risks for ecosystems ecosystem impact that can mitigate climate just transition.,POSITIVE,0.9983927607536316
Nestle,2023,and local communities.,POSITIVE,0.9957935810089111
Nestle,2023,"together, we are now change, going beyond farm boundaries and focused on identifying specific value and use working at a landscape level is required.",POSITIVE,0.9983980059623718
Nestle,2023,forest positive cases for our forest footprints.,POSITIVE,0.9993051290512085
Nestle,2023,we are also forest positive is our strategy to help deliver improving our methodologies to include new the food and agriculture organization of a positive impact in our critical sourcing nescafé plan 2030 the united nations (fao) has suggested that landscapes.,POSITIVE,0.9986675977706909
Nestle,2023,it supports our aim to achieve and geographies and commodities that we can landscape initiative for coffee growing region target for conservation.,POSITIVE,0.9985161423683167
Nestle,2023,halting deforestation and maintaining forests maintain a deforestation-free supply chain of key in colombia.,POSITIVE,0.9911973476409912
Nestle,2023,could avoid emissions of around 3.6 gigatonnes ingredients.,NEGATIVE,0.9878334999084473
Nestle,2023,"we do this using three approaches: of carbon dioxide equivalent gases per year aiming for deforestation-free supply chains, between 2020 and 2050.",POSITIVE,0.5233487486839294
Nestle,2023,"this would provide using tools such as farm assessments, around 14% of the mitigation required to keep certification and satellite monitoring.",NEGATIVE,0.9943650960922241
Nestle,2023,planetary warming below 1.5°c by 2030.,NEGATIVE,0.907932698726654
Nestle,2023,"according to the world wide fund for nature working on long-term forest conservation (wwf), this effort would help safeguard more and restoration in our supply chains, while than half the earth's species.",POSITIVE,0.992782473564148
Nestle,2023,it would also respecting the rights of indigenous peoples and protect the livelihoods and rights of indigenous local communities.,POSITIVE,0.9991022348403931
Nestle,2023,peoples and the many local communities that those forests support.,POSITIVE,0.9974794983863831
Nestle,2023,"fostering regenerative landscapes, engaging at scale to help transform the key landscapes we factors such as complex supply chains and source from.",POSITIVE,0.9997965693473816
Nestle,2023,the visibility of upstream supplier tiers may contribute to the risk of unsustainable land use in our value chain.,NEGATIVE,0.9751317501068115
Nestle,2023,"any incidents or concerns linked to land use, including deforestation, may potentially lead to supply disruptions, regulatory action and impacts on our reputation.",NEGATIVE,0.996310293674469
Nestle,2023,"for more on business risks, please refer to the 2023 nestlé annual review.",NEGATIVE,0.9795646667480469
Nestle,2023,"table of contents looking at the whole landscape creating shared value and sustainability report 2023 19 performance performance is based on the following 2.5 million hectares of key natural ecosystems 92.8% measures: we begin by mapping the often and the restoration of almost 60 000 hectares, deforestation-free of our coffee was complex and multi-tiered supply chains helping over 60 000 people in these landscapes by the end of 2023, 93.4% of our primary sourced through the back to their point of origin.",POSITIVE,0.9914243221282959
Nestle,2023,"we grow our secure their livelihoods, tenure or wider nescafé plan 2030 supply chains for coffee, cocoa, meat, palm oil, or nespresso aaa understanding through desktop and on-the- social benefits.",POSITIVE,0.9864102005958557
Nestle,2023,"pulp and paper, soy and sugar were assessed sustainable qualitytm ground risk assessment and, more recently, as deforestation-free, according to nestlé program in 2023 activities in the palm oil supply chain real-time satellite monitoring.",POSITIVE,0.864404559135437
Nestle,2023,this agile standards.,POSITIVE,0.9229982495307922
Nestle,2023,the decrease from 99.1% in 2022 is many of indonesia's crucial ecosystems are assessment toolkit informs what we deploy to driven by two factors: increasing the number of carbon sinks and home to unique flora and address deforestation risks with suppliers and commodities in this indicator and increasing the fauna.,POSITIVE,0.9980639815330505
Nestle,2023,"despite an overall national decrease, stakeholders, providing fact-based evidence to types of ingredients covered within our original deforestation persists in protected areas, drive real change on the ground.",POSITIVE,0.9993271827697754
Nestle,2023,commodities.,POSITIVE,0.9748099446296692
Nestle,2023,"in 2023, we included coffee including tesso nilo national park.",POSITIVE,0.9377963542938232
Nestle,2023,"preventing and cocoa for which we have been assessing deforestation improves smallholders' livelihoods, our risk mitigation tools include: working deforestation risks for less time.",NEGATIVE,0.7077932953834534
Nestle,2023,"we have also increases yields and provides alternative income with suppliers to identify and mitigate risks; included, for the first time, some ingredient sources.",POSITIVE,0.9969034790992737
Nestle,2023,we partner with stakeholders in landscape projects; building capacity and derivatives such as lecithin derived from soy.,POSITIVE,0.9951493144035339
Nestle,2023,indonesia to help achieve this.,POSITIVE,0.9984101057052612
Nestle,2023,"resilience among smallholders to provide sustainable livelihoods and conserve forests; we remain committed to working toward we are partnering with forest carbon and our a farmer planting one of industry collaboration - collective action; and achieving and maintaining 100% assessed the millions of coffee, forest supplier golden agri-resources for large-scale consensus building.",POSITIVE,0.9969267249107361
Nestle,2023,"and fruit tree plantlets, deforestation-free in our primary supply chains distributed in support of wetland forest conservation and restoration in the nescafé plan 2030.",POSITIVE,0.9419044852256775
Nestle,2023,"for meat, palm oil, pulp and paper, soy and sugar, regenerative landscapes the south sumatra merang biodiversity zone.",POSITIVE,0.9942504167556763
Nestle,2023,and for cocoa and coffee by 2025.,POSITIVE,0.9547592997550964
